player__id,player__name,player__firstname,player__lastname,player__age,player__nationality,player__height,player__weight,player__injured,player__photo,player__birth__date,player__birth__place,player__birth__country,_dlt_load_id,_dlt_id
309505,R. Walters,Reuell,Walters,21,England,186,65,false,https://media.api-sports.io/football/players/309505.png,2004-12-16,London,England,1786478301.6933825,6y5hlbqouXl8mA
329347,O. Kellyman,Omari Jamian,Kellyman,20,England,191,78,false,https://media.api-sports.io/football/players/329347.png,2005-09-25,Derby,England,1786478301.6933825,v8RFilr8odYYTw
349288,Vincent Angelini,Vincent,Angelini,22,Scotland,186,,false,https://media.api-sports.io/football/players/349288.png,2003-09-12,Glasgow,Scotland,1786478301.6933825,xSIhiH2q3PFtDw
455010,L. Emery,Lander,Emery,22,Spain,,,false,https://media.api-sports.io/football/players/455010.png,2003-03-29,,England,1786478301.6933825,5ViIX11V0AZ/Xw
371,Felipe,Felipe Augusto,de Almeida Monteiro,35,Brazil,190 cm,83 kg,false,https://media.api-sports.io/football/players/371.png,1989-05-16,Mogi das Cruzes,Brazil,1786478301.6933825,gVZdMoOxjFTThw
454,Y. Akgün,Yunus,Akgün,25,Türkiye,173,65,false,https://media.api-sports.io/football/players/454.png,2000-07-07,İstanbul,Türkiye,1786478301.6933825,btIzQZn03/dCzQ
908,A. Martial,Anthony Jordan,Martial,30,France,181,76,false,https://media.api-sports.io/football/players/908.png,1995-12-05,Massy,France,1786478301.6933825,ndVNAUFf3MFeMA
1972,L. Karius,Loris Sven,Karius,32,Germany,189,87,false,https://media.api-sports.io/football/players/1972.png,1993-06-22,Biberach an der Riß,Germany,1786478301.6933825,XfNc+gCz072Hmw
2468,G. Montiel,Gonzalo Ariel,Montiel,28,Argentina,175,68,false,https://media.api-sports.io/football/players/2468.png,1997-01-01,González Catán,Argentina,1786478301.6933825,O7pWedGl/KE8Ww
2925,D. Praet,Dennis Pierre Jacques Albert,Praet,31,Belgium,181,78,false,https://media.api-sports.io/football/players/2925.png,1994-05-14,Leuven,Belgium,1786478301.6933825,1RIOv3vNLdNInA
18817,A. Ogbonna,Angelo,Obinze Ogbonna,37,Italy,191 cm,86 kg,false,https://media.api-sports.io/football/players/18817.png,1988-05-23,Cassino,Italy,1786478301.6933825,fFUwV2hnTGSAlA
18892,P. Dummett,Paul,Dummett,34,Wales,183 cm,82 kg,false,https://media.api-sports.io/football/players/18892.png,1991-09-26,Newcastle upon Tyne,England,1786478301.6933825,D1TF6SA1V/E96w
18903,M. Ritchie,Matthew Thomas,Ritchie,36,Scotland,172,76,false,https://media.api-sports.io/football/players/18903.png,1989-09-10,Gosport,England,1786478301.6933825,vhKp0G51p3WTcg
19032,R. Sessegnon,Kouassi Ryan,Sessegnon,25,England,178,70,false,https://media.api-sports.io/football/players/19032.png,2000-05-18,London,England,1786478301.6933825,4I7rr4gpKgScfA
19130,K. Phillips,Kalvin Mark,Phillips,30,England,178,72,false,https://media.api-sports.io/football/players/19130.png,1995-12-02,Leeds,England,1786478301.6933825,wGQDrQDyPg6S8g
19482,J. Rothwell,Joseph Matthew,Rothwell,30,England,185,77,false,https://media.api-sports.io/football/players/19482.png,1995-01-11,Manchester,England,1786478301.6933825,vW/5+AVH19RUMA
41577,Nuno Tavares,Nuno Albertino,Varela Tavares,25,Portugal,183,75,false,https://media.api-sports.io/football/players/41577.png,2000-01-26,Lisboa,Portugal,1786478301.6933825,1r1txcZxxLulQQ
144709,J. Anang,Joseph,Tetteh Anang,25,England,190 cm,72 kg,false,https://media.api-sports.io/football/players/144709.png,2000-06-08,Teshie,England,1786478301.6933825,TWu5Ca6hczwiQQ
284242,O. Forson,Omari Nathan,Forson,21,England,179,74,false,https://media.api-sports.io/football/players/284242.png,2004-07-20,,England,1786478301.6933825,pzCsHg+l9FYY6g
284536,J. Knightbridge,Jacob Christopher,Knightbridge,21,England,,,false,https://media.api-sports.io/football/players/284536.png,2004-01-25,,England,1786478301.6933825,EFTWnBswjFKc7w
338856,N. Lemina,Pascal Noha,Lemina,20,France,179,74,false,https://media.api-sports.io/football/players/338856.png,2005-06-17,,Gabon,1786478301.6933825,RHUQNI+FLOP6Ow
341641,Rodrigo Ribeiro,Rodrigo,Duarte Ribeiro,20,Portugal,185,72,false,https://media.api-sports.io/football/players/341641.png,2005-04-28,Viana Do Castelo,Portugal,1786478301.6933825,OHK/PFtvbOhgDg
2611,M. Suárez,Mathías Sebastián,Suárez Suárez,28,Uruguay,182 cm,80 kg,false,https://media.api-sports.io/football/players/2611.png,1996-06-24,Montevideo,Uruguay,1786478321.4673927,H2sJ1SKGUcFHzA
8550,N. Penneteau,Nicolas,Penneteau,42,France,185 cm,78 kg,false,https://media.api-sports.io/football/players/8550.png,1981-02-28,Marseille,France,1786478321.4673927,NMXrumkmHzOf0g
20684,D. Bain,Dénys,Bain,30,France,181 cm,74 kg,false,https://media.api-sports.io/football/players/20684.png,1993-07-02,Paris,France,1786478321.4673927,ha52mNe16U0kEw
20870,R. Dugimont,Rémy,Dugimont,37,France,182 cm,73 kg,false,https://media.api-sports.io/football/players/20870.png,1986-07-01,Saint-Cloud,France,1786478321.4673927,I8c/Wu72KUifIQ
22082,J. Moulin,Jessy,Moulin,37,France,185 cm,88 kg,false,https://media.api-sports.io/football/players/22082.png,1986-01-13,Valence,France,1786478321.4673927,rLs5jx304lB3aw
22095,R. Hamouma,Romain,Hamouma,36,France,178 cm,76 kg,false,https://media.api-sports.io/football/players/22095.png,1987-03-29,Montbéliard,France,1786478321.4673927,83YJTPTYITlx9Q
46972,K. Azamoum,Karim,Azamoum,33,France,178 cm,74 kg,false,https://media.api-sports.io/football/players/46972.png,1990-01-17,,France,1786478321.4673927,EaLEmfL8Jvwl0g
128986,B. Anoff,Blankson,Anoff,24,Ghana,173,65,false,https://media.api-sports.io/football/players/128986.png,2001-03-24,Konkonuru,Ghana,1786478321.4673927,EMxWoR6LrIPqmA
128994,R. Bouallak,Ryan,Bouallak,26,France,190 cm,75 kg,false,https://media.api-sports.io/football/players/128994.png,1999-08-19,Montreuil,France,1786478321.4673927,kadvqdDMb9pElg
163084,F. El Maach,Fouad,El Maach,21,Morocco,,,false,https://media.api-sports.io/football/players/163084.png,2001-01-02,Avignon,France,1786478321.4673927,EpWtjPM3b+udsg
194455,U. Bertelli,Ugo,Bertelli,20,France,168 cm,,false,https://media.api-sports.io/football/players/194455.png,2003-07-15,,France,1786478321.4673927,n8KStjzePtDDog
275671,E. Tchato,Enzo Gianni,Tchato Mbiayi,20,Cameroon,182 cm,75 kg,false,https://media.api-sports.io/football/players/275671.png,2002-11-23,Montpellier,France,1786478321.4673927,LCHCIGtekDC3PA
283294,A. Zadi,Alain,Zadi,19,France,,,false,https://media.api-sports.io/football/players/283294.png,2004-03-10,,France,1786478321.4673927,kEjGLNzR3OO6+g
325783,Everson,Everson Junior,Pereira da Silva,22,Brazil,178,70,false,https://media.api-sports.io/football/players/325783.png,2003-11-07,Nice,France,1786478321.4673927,o8MSOqHlzQlZtw
325786,T. Zoukrou,Tanguy Xavier,Banhie-Zoukrou,19,France,"
    ","
    ",false,https://media.api-sports.io/football/players/325786.png,2003-05-07,"
    ",France,1786478321.4673927,xtbB9a7tWuOwPQ
326079,M. Bamba,Mohamed,Bamba,22,France,180,70,false,https://media.api-sports.io/football/players/326079.png,2003-02-09,Blois,France,1786478321.4673927,2Nhc+kAfFmxqCA
326080,A. Platret,Aurélien,Platret,22,France,,,false,https://media.api-sports.io/football/players/326080.png,2003-02-20,Grasse,France,1786478321.4673927,5l2CV6u2s99JGg
326174,N. Babaï,Nazim,Babaï,22,Algeria,171 cm,,false,https://media.api-sports.io/football/players/326174.png,2003-01-14,Périgueux,France,1786478321.4673927,LOSN8octAVs28A
336656,Vimoj Muntu Wa Mungu,Vimoj,Muntu Wa Mungu,20,France,165 cm,,false,https://media.api-sports.io/football/players/336656.png,2004-10-15,,France,1786478321.4673927,WoLlLxorc+Qe7A
402306,Erwan Adonis,Erwan,Adonis,19,France,,,false,https://media.api-sports.io/football/players/402306.png,2006-01-09,,France,1786478321.4673927,j8mQaS3ml4wJng
2996,S. Thioub,Sada,Thioub,29,Senegal,179 cm,75 kg,false,https://media.api-sports.io/football/players/2996.png,1995-06-01,Nanterre,France,1786478321.4673927,WIhFeFl0M2GkmQ
3445,Pelé,Judilson Mamadú,Tuncará Gomes,32,Guinea-Bissau,182 cm,78 kg,false,https://media.api-sports.io/football/players/3445.png,1991-09-29,Agualva-Cacém,Portugal,1786478321.4673927,3E98xY9JfTHDuw
20563,G. Charbonnier,Gaëtan,Charbonnier,36,France,188 cm,80 kg,false,https://media.api-sports.io/football/players/20563.png,1988-12-27,Saint-Mandé,France,1786478321.4673927,gcXubENJsfLd3g
20625,V. Le Goff,Vincent,Le Goff,35,France,177 cm,69 kg,false,https://media.api-sports.io/football/players/20625.png,1989-10-15,Quimper,France,1786478321.4673927,plcQpAiUL4w/jA
20765,J. Albert,Josué,Albert,33,French Guiana,187,86,false,https://media.api-sports.io/football/players/20765.png,1992-01-21,Colombes,France,1786478321.4673927,mWzP+dIjy1PZ1A
20769,Jérôme  Phojo,Jérôme,Phojo,29,France,178 cm,71 kg,false,https://media.api-sports.io/football/players/20769.png,1993-04-15,Poissy,France,1786478321.4673927,KHpbCh6UZ/vQ+Q
20773,J. Berthomier,Jason,Berthomier,34,France,177 cm,74 kg,false,https://media.api-sports.io/football/players/20773.png,1990-01-06,Montluçon,France,1786478321.4673927,r+NAyZbGC7PK2Q
20822,C. Alhadhur,Chaker,Alhadhur,32,Comoros,172 cm,75 kg,false,https://media.api-sports.io/football/players/20822.png,1991-12-04,Nantes,France,1786478321.4673927,Spwu9Azw7zZsaw
20865,R. Philippoteaux,Romain,Philippoteaux,36,France,170 cm,67 kg,false,https://media.api-sports.io/football/players/20865.png,1988-03-02,Apt,France,1786478321.4673927,ov8+5CLXfL6tsw
20944,J. Hergault,Jérôme,Hergault,36,France,185 cm,80 kg,false,https://media.api-sports.io/football/players/20944.png,1986-04-05,Montmorency,France,1786478321.4673927,f0MWpiiymEJaGw
20951,M. Coutadeur,Mathieu,Coutadeur,38,France,169 cm,67 kg,false,https://media.api-sports.io/football/players/20951.png,1986-03-20,Le Mans,France,1786478321.4673927,Ct7+6b4VLeh86Q
20955,R. Nouri,Riad,Nouri,39,France,178 cm,73 kg,false,https://media.api-sports.io/football/players/20955.png,1985-06-07,Marseille,France,1786478321.4673927,6adFwXs/4hEGVw
21695,M. Alphonse,Mickaël David,Alphonse,34,Guadeloupe,182 cm,75 kg,false,https://media.api-sports.io/football/players/21695.png,1989-07-12,Louhans-Cuiseaux,France,1786478321.4673927,FsQ51kUIuxVuFQ
21708,J. Keita,Abdoulaye Jules,Keita,24,Guinea,168 cm,58 kg,false,https://media.api-sports.io/football/players/21708.png,1998-07-20,Conakry,Guinea,1786478321.4673927,IjTSBETkBYnbJA
24157,B. Ndilu,Bridge,Ndilu,24,France,186 cm,86 kg,false,https://media.api-sports.io/football/players/24157.png,2000-07-21,Le Mans,France,1786478321.4673927,Nnwhjcj1lX/6kg
174714,A. Kalla,Ali,Kalla,26,France,172 cm,68 kg,false,https://media.api-sports.io/football/players/174714.png,1998-04-23,,France,1786478321.4673927,GzMXVTmi+yngeg
191159,F. Duparchy,Florent,Duparchy,24,France,187 cm,,false,https://media.api-sports.io/football/players/191159.png,2000-06-20,Lyon,France,1786478321.4673927,aPA55/flvICU3Q
398498,D. N&apos;Diaye,Demba,N'Diaye,19,France,198 cm,,false,https://media.api-sports.io/football/players/398498.png,2005-08-18,,France,1786478321.4673927,oRt7/DhKzJ2ojg
933,K. Gameiro,Kevin,Dominique Gameiro,37,France,172 cm,70 kg,false,https://media.api-sports.io/football/players/933.png,1987-05-09,Senlis,France,1786478321.4673927,/RnXB7noBH7yXg
1472,R. Salin,Romain Jules,Salin,41,France,186 cm,76 kg,false,https://media.api-sports.io/football/players/1472.png,1984-07-29,Mayenne,France,1786478321.4673927,lJMP1FNjcPUThw
8478,A. Souquet,Arnaud,Souquet,33,France,179 cm,72 kg,false,https://media.api-sports.io/football/players/8478.png,1992-02-12,Paris,France,1786478321.4673927,kJhba7EUeeWRxA
20633,J. Cabot,Jimmy,Cabot,30,France,164 cm,64 kg,false,https://media.api-sports.io/football/players/20633.png,1994-04-18,Chambéry,France,1786478321.4673927,L1CcGFk2SOFkkQ
20688,F. Mayembo,Fernand Destin,Mayembo,29,Congo,184 cm,88 kg,false,https://media.api-sports.io/football/players/20688.png,1996-01-09,Brazzaville,Congo,1786478321.4673927,9BFV5z9VrX89WQ
21012,H. Sakhi,Hamza,Sakhi,29,Morocco,176 cm,69 kg,false,https://media.api-sports.io/football/players/21012.png,1996-06-07,Rabat,Morocco,1786478321.4673927,i8vOx3rl4DhLKQ
22242,E. Kawashima,Eiji,Kawashima,42,Japan,185 cm,82 kg,false,https://media.api-sports.io/football/players/22242.png,1983-03-20,Yono,Japan,1786478321.4673927,qe+lDlz/QAtNkg
22257,D. Liénard,Dimitri,Liénard,37,France,181 cm,77 kg,false,https://media.api-sports.io/football/players/22257.png,1988-02-13,Belfort,France,1786478321.4673927,1hks7SwGQGozNQ
51095,A. Elis,Alberth Josué,Elis Martínez,29,Honduras,185 cm,82 kg,false,https://media.api-sports.io/football/players/51095.png,1996-02-12,San Pedro Sula,Honduras,1786478321.4673927,qJbVd0HxDFsrJA
71568,S. Mvoué,Stève Regis,Mvoué,23,Cameroon,185 cm,73 kg,false,https://media.api-sports.io/football/players/71568.png,2002-02-02,Yaoundé,Cameroon,1786478321.4673927,KgmEy1joLDtjCw
162569,O. Lukić,Ognjen,Lukić,22,Serbia,193 cm,,false,https://media.api-sports.io/football/players/162569.png,2003-07-04,,Serbia,1786478321.4673927,zKP9u/p/8aHhUA
191251,T. Rapnouil,Tom,Rapnouil-Zarandona,24,France,188 cm,,false,https://media.api-sports.io/football/players/191251.png,2001-02-09,Poissy,France,1786478321.4673927,fyF4/9Klp5ecvg
193619,S. Ben Seghir,Salim,Ben Seghir,22,France,177 cm,66 kg,false,https://media.api-sports.io/football/players/193619.png,2003-02-24,Saint-Tropez,France,1786478321.4673927,kjbE7jvgXU1jDQ
272458,S. Yépié Yépié,Samuel,Yépié Yépié,23,France,171 cm,,false,https://media.api-sports.io/football/players/272458.png,2002-10-02,Gonesse,France,1786478321.4673927,Xc/S/rKy5KO1iQ
282540,D. Dongmo,Danel Jordan,Dongmo,24,Cameroon,182 cm,,false,https://media.api-sports.io/football/players/282540.png,2001-01-31,Douala,Cameroon,1786478321.4673927,bMwgyuAmiMV1kw
326092,T. Allix,Teo,Allix,20,France,183 cm,71 kg,false,https://media.api-sports.io/football/players/326092.png,2004-07-05,,France,1786478321.4673927,1Z9LNH+GJfllnw
334645,A. Nanah,Anas,Nanah,22,Morocco,177 cm,65 kg,false,https://media.api-sports.io/football/players/334645.png,2003-03-12,,Morocco,1786478321.4673927,vZisWYSNC4dEag
336561,A. Kari,Ayman,Kari,20,France,176 cm,,false,https://media.api-sports.io/football/players/336561.png,2004-11-19,Ivry-sur-Seine,France,1786478321.4673927,MXYZIY/5HMoSFA
1912,D. Payet,Dimitri,Payet,38,France,175,77,false,https://media.api-sports.io/football/players/1912.png,1987-03-29,Saint-Pierre,Réunion,1786478341.1612031,VlzuEQHJmHlPhg
1916,K. Strootman,Kevin Johannes,Willem Strootman,34,Netherlands,186 cm,78 kg,false,https://media.api-sports.io/football/players/1916.png,1990-02-13,Ridderkerk,Netherlands,1786478341.1612031,zZMKlW29VUlMjA
20669,T. Ducrocq,Tom,Ducrocq,26,France,176,62,false,https://media.api-sports.io/football/players/20669.png,1999-08-25,Blendecques,France,1786478341.1612031,XRBSoYgKSxp3EA
21079,M. Dupé,Maxime,Dupé,32,France,188,88,false,https://media.api-sports.io/football/players/21079.png,1993-03-04,Malestroit,France,1786478341.1612031,PwaUZvFJ8HVINg
21613,L. Joseph,Lenny,Joseph,25,France,183,73,false,https://media.api-sports.io/football/players/21613.png,2000-10-12,Paris,France,1786478341.1612031,CTiY+br+tDEgYQ
22235,J. Bamba,Jonathan Fousseni,Bamba,29,Côte d'Ivoire,175,72,false,https://media.api-sports.io/football/players/22235.png,1996-03-26,Alfortville,France,1786478341.1612031,pDKwuI0ayXW6UA
26313,A. Donis,Anastasios,Donis,29,Greece,178,76,false,https://media.api-sports.io/football/players/26313.png,1996-08-29,Blackburn,England,1786478341.1612031,O0qKzaFu8rHE9A
30807,S. Fofana,Seko Mohamed,Fofana,30,Côte d'Ivoire,183,74,false,https://media.api-sports.io/football/players/30807.png,1995-05-07,Paris,France,1786478341.1612031,GXX1z6TVlfJXfg
31483,A. Gravillon,Andreaw Rayan Andy,Gravillon,27,Guadeloupe,188 cm,75 kg,false,https://media.api-sports.io/football/players/31483.png,1998-02-08,Pointe-à-Pitre,Guadeloupe,1786478341.1612031,eDrlmjVfzzms4w
162589,R. Ascone,Rocco Angelo,Ascone,22,France,180,67,false,https://media.api-sports.io/football/players/162589.png,2003-09-12,,France,1786478341.1612031,ReI2GGrJ+Y1hqg
174783,Y. Diaby,Yadaly,Diaby,25,Guinea,184,76,false,https://media.api-sports.io/football/players/174783.png,2000-08-09,Saint-Pierre,France,1786478341.1612031,BBSuOe5K/p1hmg
174881,M. Mbow,Mamadou Moustapha,Mbow,25,Senegal,192,74,false,https://media.api-sports.io/football/players/174881.png,2000-03-08,Guédiawaye,Senegal,1786478341.1612031,b6my6qbW6jokKQ
237198,O. Ba,Ousmane,Ba,23,Senegal,185,74,false,https://media.api-sports.io/football/players/237198.png,2002-06-06,Rufisque,Senegal,1786478341.1612031,4+3l9WQf0S4hmw
268571,E. Bitshiabu,El Chadaille,Bitshiabu,20,France,196,95,false,https://media.api-sports.io/football/players/268571.png,2005-05-16,Villeneuve-Saint-Georges,France,1786478341.1612031,ZFmWg5Vy2rv7uw
275959,B. Diallo,Baïla,Diallo,24,France,176 cm,70 kg,false,https://media.api-sports.io/football/players/275959.png,2001-06-24,Toulouse,France,1786478341.1612031,ELznoapsdpNPkQ
277085,A. Do Marcolino,Fabrice-Alan,Do Marcolino Anguilet,23,Gabon,194,,false,https://media.api-sports.io/football/players/277085.png,2002-03-19,Libreville,Gabon,1786478341.1612031,B7Q66KiIqrzb5w
293949,J. N&apos;Guessan,Jean Frederic Kouadio,N'Guessan,22,Côte d'Ivoire,177,80,false,https://media.api-sports.io/football/players/293949.png,2003-04-17,Daloa,Côte d'Ivoire,1786478341.1612031,vG2j+coYFHq7WA
306532,S. Hamulić,Saïd,Hamulić,25,Netherlands,189 cm,83 kg,false,https://media.api-sports.io/football/players/306532.png,2000-11-12,Leiderdorp,Netherlands,1786478341.1612031,CqKPjwO71zeAyA
216,M. Icardi,Mauro Emanuel,Icardi Rivero,32,Argentina,181,75,false,https://media.api-sports.io/football/players/216.png,1993-02-19,Rosario,Argentina,1786478341.1612031,3ezedNC6mbhPyA
2209,R. Guitane,Rafik,Guitane,26,France,170,60,false,https://media.api-sports.io/football/players/2209.png,1999-05-26,Evreux,France,1786478341.1612031,q56t9hCZr0jxAw
7577,D. Marešić,Dario,Marešić,26,Austria,183,74,false,https://media.api-sports.io/football/players/7577.png,1999-09-29,Graz,Austria,1786478341.1612031,KBtB+OvOYh7lJQ
20618,T. Bartouche,Teddy,Bartouche-Selbonne,28,France,178,70,false,https://media.api-sports.io/football/players/20618.png,1997-06-05,Lagny-sur-Marne,France,1786478341.1612031,2lysJTX1XLk4jQ
22130,Matis Carvalho,Matis,Carvalho,26,Portugal,186,80,false,https://media.api-sports.io/football/players/22130.png,1999-04-28,Nantes,France,1786478341.1612031,ms/Pv0d8bqyy6w
36910,C. Stengs,Calvin,Stengs,27,Netherlands,182,74,false,https://media.api-sports.io/football/players/36910.png,1998-12-18,Amsterdam,Netherlands,1786478341.1612031,n6EE4KMqXLMegQ
37380,A. Musaba,Anthony Tite,Musaba,25,Netherlands,182,72,false,https://media.api-sports.io/football/players/37380.png,2000-12-06,Nijmegen,Netherlands,1786478341.1612031,jJZVRF0MgevJEQ
40594,A. Buksa,Adam,Buksa,29,Poland,191,78,false,https://media.api-sports.io/football/players/40594.png,1996-07-12,Kraków,Poland,1786478341.1612031,56J4grnUAdkLdA
63998,Camilo,Camilo,Reijers de Oliveira,26,Brazil,178,75,false,https://media.api-sports.io/football/players/63998.png,1999-02-23,Mogi Mirim,Brazil,1786478341.1612031,nvskonWiWxR8/g
144319,S. Soumano,Sambou,Soumano,24,Senegal,182,69,false,https://media.api-sports.io/football/players/144319.png,2001-01-13,Dakar,Senegal,1786478341.1612031,c03WZNb8UrRc3A
153717,Santiago Eneme,Santiago,Eneme Bocari,25,Equatorial Guinea,183,65,false,https://media.api-sports.io/football/players/153717.png,2000-09-29,Malabo,Equatorial Guinea,1786478341.1612031,6HRS3p7cf2FEcw
162004,B. Elmaz,Bartuğ,Elmaz,22,Türkiye,179,72,false,https://media.api-sports.io/football/players/162004.png,2003-02-19,Tekirdağ,Türkiye,1786478341.1612031,o+A4d6J2BgzFBQ
162198,F. Da Silva,Florent,Sanchez Da Silva,22,France,178,67,false,https://media.api-sports.io/football/players/162198.png,2003-04-02,Vaulx-en-Velin,France,1786478341.1612031,fplZhNEQOV1ZmQ
162464,L. Margueron,Lucas,Margueron,24,France,194,,false,https://media.api-sports.io/football/players/162464.png,2001-02-12,Decines,France,1786478341.1612031,+Tz2GN5yPDf6vg
174775,K. Serber,Kléri,Serber,27,France,170,67,false,https://media.api-sports.io/football/players/174775.png,1998-07-03,Rillieux-la-Pape,France,1786478341.1612031,9YplFpcOu2cKnQ
174932,Y. Gomes,Ylan,Gomes,23,France,174,67,false,https://media.api-sports.io/football/players/174932.png,2002-07-22,Cormeilles-en-Parisis,France,1786478341.1612031,BZCGgVeJ7lQbCQ
174939,E. Colas,Erwan,Colas,28,France,179,,false,https://media.api-sports.io/football/players/174939.png,1997-04-22,,France,1786478341.1612031,etVRmB80nJleWA
301651,F. Gnalega,Fred,Gnalega,24,Côte d'Ivoire,175 cm,65 kg,false,https://media.api-sports.io/football/players/301651.png,2001-10-08,Ahoutoué,Côte d'Ivoire,1786478341.1612031,ipdiL9c0hcsoRA
333001,R. Tchato,Ryan,Tchato Mbiayi,21,Cameroon,,,false,https://media.api-sports.io/football/players/333001.png,2004-09-13,,France,1786478341.1612031,8QtNuYO+a4BiJA
336563,D. Gassama,Djeidi,Gassama,22,France,177,70,false,https://media.api-sports.io/football/players/336563.png,2003-09-10,,France,1786478341.1612031,gtBvvfN4zfdMHw
300,G. Wijnaldum,Georginio Gregion Emile,Wijnaldum,35,Netherlands,173,74,false,https://media.api-sports.io/football/players/300.png,1990-11-11,Rotterdam,Netherlands,1786478341.1612031,0aB1fe4QsmAlMA
1901,J. Amavi,Jordan Kévin,Amavi,31,France,176 cm,70 kg,false,https://media.api-sports.io/football/players/1901.png,1994-03-09,Toulon,France,1786478341.1612031,/D+62m1q2D/8iA
3334,Y. Koné,Youssouf,Koné,30,Mali,174,71,false,https://media.api-sports.io/football/players/3334.png,1995-07-05,Bamako,Mali,1786478341.1612031,NnhbpD5jVDvpxA
20714,P. Nouga,Paul Dubien,Mbelek Nouga,26,France,185,78,false,https://media.api-sports.io/football/players/20714.png,1999-07-22,Melun,France,1786478341.1612031,RlNx2ZGR5goI+w
87644,P. Bâ,Pape Ibnou,Bâ,32,Mauritania,177,68,false,https://media.api-sports.io/football/players/87644.png,1993-01-05,Saint-Louis,Senegal,1786478341.1612031,0ov0/k9kwnOIlg
128990,A. Ousmane,Abdoulaye,Ousmane,25,Mauritania,183,,false,https://media.api-sports.io/football/players/128990.png,2000-02-22,Maubeuge,France,1786478341.1612031,Ylhr/RP3KR+0fQ
161621,L. Tchaouna,Loum,Tchaouna,22,France,180,68,false,https://media.api-sports.io/football/players/161621.png,2003-09-08,N'Djamena,Chad,1786478341.1612031,sfTa9A58UZn5Tg
162685,Pedro Ruiz,Pedro,Ruiz Delgado,23,Spain,197 cm,82 kg,false,https://media.api-sports.io/football/players/162685.png,2000-03-30,Sevilla,Spain,1786478341.1612031,hlXN/nN1vOer4g
174599,M. Wackers,Maxime,Wackers,27,France,184,,false,https://media.api-sports.io/football/players/174599.png,1998-01-01,,France,1786478341.1612031,LKyyR6JfQpWYhQ
174702,P. Bellon,Paul,Bellon,25,France,,,false,https://media.api-sports.io/football/players/174702.png,2000-01-15,,France,1786478341.1612031,UE4UgXL3lWZsPg
181800,S. Ramet,Simon,Ramet,22,France,,,false,https://media.api-sports.io/football/players/181800.png,2003-03-13,,France,1786478341.1612031,Xf9FYfgLBonjTg
287114,A. Samoura,Amadou,Samoura,22,France,,,false,https://media.api-sports.io/football/players/287114.png,2003-11-21,Montivilliers,France,1786478341.1612031,+lzple1BCX9YkQ
341089,E. Bongemba,Edvin,Bongemba,21,France,187,70,false,https://media.api-sports.io/football/players/341089.png,2004-01-14,,France,1786478341.1612031,f7DyagzH0noOIA
363220,A. Nuss,Antoine,Nuss,22,France,179,67,false,https://media.api-sports.io/football/players/363220.png,2003-12-19,,France,1786478341.1612031,wxVu2eOmFt/kWg
375990,P. Mboup,Pathé,Mboup,22,Senegal,175,,false,https://media.api-sports.io/football/players/375990.png,2003-10-19,,Senegal,1786478341.1612031,iQ6ONexp2CIL8A
392568,R. Etonde,Romaric,Etonde,18,France,,,false,https://media.api-sports.io/football/players/392568.png,2005-04-30,,France,1786478341.1612031,ZNwa+Sb+7hiMhw
395764,N. Ferro,Nolan,Ferro,19,France,183,72,false,https://media.api-sports.io/football/players/395764.png,2006-01-18,Saint-Claude,France,1786478341.1612031,IXJi5LzCci/XRQ
401575,W. Hasbi,Walid,Hasbi,21,Morocco,188,78,false,https://media.api-sports.io/football/players/401575.png,2004-01-07,Sidi Othmane,Morocco,1786478341.1612031,M2z5foNsUDQM+A
410902,Y. Chaib,Yacine,Chaib,20,France,,,false,https://media.api-sports.io/football/players/410902.png,2005-01-27,,France,1786478341.1612031,Xk9zw7IZmttNQQ
103,J. Aholou,Jean-Eudes Pascal Armand,Aholou,31,Côte d'Ivoire,187,75,false,https://media.api-sports.io/football/players/103.png,1994-03-20,Yopougnon,Côte d'Ivoire,1786478360.8025584,FGiIAF0yJ55rCg
263,L. Kurzawa,Layvin Marc,Kurzawa,33,France,182 cm,74 kg,false,https://media.api-sports.io/football/players/263.png,1992-09-04,Fréjus,France,1786478360.8025584,+es/VHfMuIgarA
278,Kylian Mbappé,Kylian,Mbappé Lottin,27,France,178,75,false,https://media.api-sports.io/football/players/278.png,1998-12-20,Paris,France,1786478360.8025584,UU1rEEMiYiAhAg
731,K. Navas,Keylor Antonio,Navas Gamboa,39,Costa Rica,185,80,false,https://media.api-sports.io/football/players/731.png,1986-12-15,San Isidro,Costa Rica,1786478360.8025584,KBJqJ8iZn8m8aA
1278,Y. Karamoh,Yann Dorgelès Isaac,Karamoh,27,France,185,77,false,https://media.api-sports.io/football/players/1278.png,1998-07-08,Abidjan,Côte d'Ivoire,1786478360.8025584,ATrctv78Ab2oag
19250,B. Brahimi,Billal,Brahimi,25,Algeria,183,75,false,https://media.api-sports.io/football/players/19250.png,2000-03-14,Paris,France,1786478360.8025584,4E3HDJxP6wn4bQ
20600,R. Perraud,Romain Paul Jean-Michel,Perraud,28,France,173,68,false,https://media.api-sports.io/football/players/20600.png,1997-09-22,Toulouse,France,1786478360.8025584,EVVMcpThtVPeoA
20833,L. Leroy,Léo,Leroy,25,France,187,82,false,https://media.api-sports.io/football/players/20833.png,2000-02-14,Marseille,France,1786478360.8025584,DFRidS+SKWmgkw
21701,V. Rosier,Valentin André Henri,Rosier,29,France,175,71,false,https://media.api-sports.io/football/players/21701.png,1996-08-19,Montauban,France,1786478360.8025584,hcxTJ3W9GB5zGQ
